Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001A_001,SE_A01001A_002,SE_A01001A_003,SE_A01001A_004,SE_A01001A_005,SE_A01001A_006,SE_A01001A_007,SE_A01001A_008,SE_A01001A_009,SE_A01001A_010,SE_A01001A_011,SE_A01001A_012,SE_A10003_001,SE_A14010_001,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
17031828701,14000US17031828701,"Census Tract 8287.01, Cook County, Illinois","Census Tract 8287.01, Cook County, Illinois",il,140,0,ACSSF,7042,17,31,828701,3844,258,604,846,955,1294,1864,2366,2834,3356,3650,3782,2.81,80379,881,83,798
17031828702,14000US17031828702,"Census Tract 8287.02, Cook County, Illinois","Census Tract 8287.02, Cook County, Illinois",il,140,0,ACSSF,7043,17,31,828702,5139,250,458,782,1093,1619,2160,2653,3542,4267,4775,5053,2.8,53615,1088,410,678
17031828801,14000US17031828801,"Census Tract 8288.01, Cook County, Illinois","Census Tract 8288.01, Cook County, Illinois",il,140,0,ACSSF,7044,17,31,828801,5890,263,655,1132,1505,2020,2516,3365,4053,4841,5402,5768,2.94,90161,1490,17,1473
17031828802,14000US17031828802,"Census Tract 8288.02, Cook County, Illinois","Census Tract 8288.02, Cook County, Illinois",il,140,0,ACSSF,7045,17,31,828802,3552,245,357,587,810,1107,1598,1986,2459,2886,3141,3406,2.83,69984,810,44,766
17031828900,14000US17031828900,"Census Tract 8289, Cook County, Illinois","Census Tract 8289, Cook County, Illinois",il,140,0,ACSSF,7046,17,31,828900,3369,385,661,956,1026,1292,2046,2355,2882,3200,3304,3358,2.82,41285,1026,598,428
17031829000,14000US17031829000,"Census Tract 8290, Cook County, Illinois","Census Tract 8290, Cook County, Illinois",il,140,0,ACSSF,7047,17,31,829000,1310,145,262,355,410,517,703,848,988,1122,1194,1272,2.81,20529,409,355,54
17031829100,14000US17031829100,"Census Tract 8291, Cook County, Illinois","Census Tract 8291, Cook County, Illinois",il,140,0,ACSSF,7048,17,31,829100,3544,316,539,877,1072,1448,1958,2443,2886,3166,3441,3507,2.89,41658,1046,390,656
17031829200,14000US17031829200,"Census Tract 8292, Cook County, Illinois","Census Tract 8292, Cook County, Illinois",il,140,0,ACSSF,7049,17,31,829200,5637,417,821,1082,1352,2009,2692,3394,4317,4920,5319,5531,2.77,50016,1352,441,911
17031829301,14000US17031829301,"Census Tract 8293.01, Cook County, Illinois","Census Tract 8293.01, Cook County, Illinois",il,140,0,ACSSF,7050,17,31,829301,4219,243,622,762,927,1313,1912,2345,2905,3435,3721,4037,2.72,93185,915,96,819
17031829302,14000US17031829302,"Census Tract 8293.02, Cook County, Illinois","Census Tract 8293.02, Cook County, Illinois",il,140,0,ACSSF,7051,17,31,829302,4012,283,748,1012,1242,1773,2415,2696,3071,3462,3707,3951,2.99,40296,1242,752,490
17031829401,14000US17031829401,"Census Tract 8294.01, Cook County, Illinois","Census Tract 8294.01, Cook County, Illinois",il,140,0,ACSSF,7052,17,31,829401,1153,42,92,105,156,326,459,664,877,968,1032,1112,2.85,42135,150,90,60
17031829402,14000US17031829402,"Census Tract 8294.02, Cook County, Illinois","Census Tract 8294.02, Cook County, Illinois",il,140,0,ACSSF,7053,17,31,829402,3353,135,354,716,875,1036,1346,1793,2312,2757,3135,3323,2.19,48813,821,277,544
17031829500,14000US17031829500,"Census Tract 8295, Cook County, Illinois","Census Tract 8295, Cook County, Illinois",il,140,0,ACSSF,7054,17,31,829500,4151,444,630,796,1010,1220,1974,2491,3062,3729,3918,4094,2.81,37143,1010,328,682
17031829600,14000US17031829600,"Census Tract 8296, Cook County, Illinois","Census Tract 8296, Cook County, Illinois",il,140,0,ACSSF,7055,17,31,829600,2853,80,285,388,462,814,1033,1375,1846,2354,2651,2824,2.25,73878,450,60,390
17031829700,14000US17031829700,"Census Tract 8297, Cook County, Illinois","Census Tract 8297, Cook County, Illinois",il,140,0,ACSSF,7056,17,31,829700,4291,321,676,849,1102,1408,2041,2579,3120,3758,4053,4236,2.64,47860,1102,570,532
17031829800,14000US17031829800,"Census Tract 8298, Cook County, Illinois","Census Tract 8298, Cook County, Illinois",il,140,0,ACSSF,7057,17,31,829800,6425,338,792,1246,1555,1838,2317,2958,4000,5068,5923,6113,2.51,116650,1555,49,1506
17031829901,14000US17031829901,"Census Tract 8299.01, Cook County, Illinois","Census Tract 8299.01, Cook County, Illinois",il,140,0,ACSSF,7058,17,31,829901,8959,325,660,1273,1551,2100,3275,4492,5671,7019,7966,8747,2.5,87335,1551,23,1528
17031829902,14000US17031829902,"Census Tract 8299.02, Cook County, Illinois","Census Tract 8299.02, Cook County, Illinois",il,140,0,ACSSF,7059,17,31,829902,6607,456,967,1487,1771,2391,2710,3581,4479,5450,6170,6456,2.53,77660,1771,468,1303
17031830001,14000US17031830001,"Census Tract 8300.01, Cook County, Illinois","Census Tract 8300.01, Cook County, Illinois",il,140,0,ACSSF,7060,17,31,830001,2560,68,107,184,287,306,419,874,1184,1600,2128,2435,2.19,64128,287,129,158
17031830003,14000US17031830003,"Census Tract 8300.03, Cook County, Illinois","Census Tract 8300.03, Cook County, Illinois",il,140,0,ACSSF,7061,17,31,830003,7531,468,1020,1725,1895,2636,3241,4338,5335,6653,7306,7494,2.91,98594,1895,587,1308
17031830004,14000US17031830004,"Census Tract 8300.04, Cook County, Illinois","Census Tract 8300.04, Cook County, Illinois",il,140,0,ACSSF,7062,17,31,830004,7641,225,713,1342,1566,2807,3640,4443,5669,6723,7369,7502,3.26,109821,1529,275,1254
17031830005,14000US17031830005,"Census Tract 8300.05, Cook County, Illinois","Census Tract 8300.05, Cook County, Illinois",il,140,0,ACSSF,7063,17,31,830005,4127,181,391,601,790,954,1331,1678,2305,2833,3561,3854,2.36,115750,790,35,755
17031830006,14000US17031830006,"Census Tract 8300.06, Cook County, Illinois","Census Tract 8300.06, Cook County, Illinois",il,140,0,ACSSF,7064,17,31,830006,2118,131,215,344,405,546,783,1095,1394,1681,1955,2060,2.1,78977,380,45,335
17031830007,14000US17031830007,"Census Tract 8300.07, Cook County, Illinois","Census Tract 8300.07, Cook County, Illinois",il,140,0,ACSSF,7065,17,31,830007,5108,265,586,913,1232,1869,2488,3180,3995,4503,4867,5010,2.83,49496,1232,368,864
17031830008,14000US17031830008,"Census Tract 8300.08, Cook County, Illinois","Census Tract 8300.08, Cook County, Illinois",il,140,0,ACSSF,7066,17,31,830008,4452,132,445,883,1063,1595,2029,2733,3430,4048,4280,4418,3,88633,1038,45,993
17031830100,14000US17031830100,"Census Tract 8301, Cook County, Illinois","Census Tract 8301, Cook County, Illinois",il,140,0,ACSSF,7067,17,31,830100,3141,212,408,731,917,1095,1478,1838,2148,2654,2974,3107,3.04,69569,917,95,822
17031830201,14000US17031830201,"Census Tract 8302.01, Cook County, Illinois","Census Tract 8302.01, Cook County, Illinois",il,140,0,ACSSF,7068,17,31,830201,5595,327,538,776,1135,1931,2585,3127,4212,4965,5280,5559,2.44,61059,1122,396,726
17031830202,14000US17031830202,"Census Tract 8302.02, Cook County, Illinois","Census Tract 8302.02, Cook County, Illinois",il,140,0,ACSSF,7069,17,31,830202,3612,144,503,912,940,1142,1535,2226,2780,3262,3471,3586,2.77,101094,940,256,684
17031830300,14000US17031830300,"Census Tract 8303, Cook County, Illinois","Census Tract 8303, Cook County, Illinois",il,140,0,ACSSF,7070,17,31,830300,4802,145,556,829,1043,1568,2033,2778,3578,4007,4428,4689,2.06,51000,1028,138,890
17031830400,14000US17031830400,"Census Tract 8304, Cook County, Illinois","Census Tract 8304, Cook County, Illinois",il,140,0,ACSSF,7071,17,31,830400,4486,250,740,1102,1285,1641,2173,3029,3480,3989,4287,4409,2.87,57833,1273,181,1092
17031830500,14000US17031830500,"Census Tract 8305, Cook County, Illinois","Census Tract 8305, Cook County, Illinois",il,140,0,ACSSF,7072,17,31,830500,4785,352,757,1374,1828,2170,2826,3611,4166,4475,4673,4744,4.46,37500,1828,817,1011
17031830600,14000US17031830600,"Census Tract 8306, Cook County, Illinois","Census Tract 8306, Cook County, Illinois",il,140,0,ACSSF,7073,17,31,830600,4670,215,459,812,915,1463,2665,3485,4150,4481,4624,4662,2.49,46533,898,297,601
17031830700,14000US17031830700,"Census Tract 8307, Cook County, Illinois","Census Tract 8307, Cook County, Illinois",il,140,0,ACSSF,7074,17,31,830700,3627,114,306,400,482,634,1764,2260,2799,3316,3561,3599,1.9,47689,464,232,232
17031830800,14000US17031830800,"Census Tract 8308, Cook County, Illinois","Census Tract 8308, Cook County, Illinois",il,140,0,ACSSF,7075,17,31,830800,2623,174,272,283,304,395,1452,2142,2391,2539,2592,2613,1.85,113173,304,0,304
17031830900,14000US17031830900,"Census Tract 8309, Cook County, Illinois","Census Tract 8309, Cook County, Illinois",il,140,0,ACSSF,7076,17,31,830900,2794,140,313,409,480,643,1438,1878,2392,2535,2670,2781,2.25,96842,442,12,430
17031831000,14000US17031831000,"Census Tract 8310, Cook County, Illinois","Census Tract 8310, Cook County, Illinois",il,140,0,ACSSF,7077,17,31,831000,2209,182,321,363,363,513,1144,1670,1941,2122,2189,2197,2.07,210729,363,0,363
17031831100,14000US17031831100,"Census Tract 8311, Cook County, Illinois","Census Tract 8311, Cook County, Illinois",il,140,0,ACSSF,7078,17,31,831100,7875,510,1045,1306,1556,2350,4211,5288,6248,6824,7465,7755,2.89,60063,1498,184,1314
17031831200,14000US17031831200,"Census Tract 8312, Cook County, Illinois","Census Tract 8312, Cook County, Illinois",il,140,0,ACSSF,7079,17,31,831200,5051,541,982,1263,1489,2024,2841,3631,4174,4553,4853,4994,3.58,37760,1489,384,1105
17031831300,14000US17031831300,"Census Tract 8313, Cook County, Illinois","Census Tract 8313, Cook County, Illinois",il,140,0,ACSSF,7080,17,31,831300,1043,68,68,128,200,340,521,686,783,898,985,1043,2.97,33696,200,70,130
17031831400,14000US17031831400,"Census Tract 8314, Cook County, Illinois","Census Tract 8314, Cook County, Illinois",il,140,0,ACSSF,7081,17,31,831400,3000,157,437,571,638,996,1398,1647,2150,2571,2833,2969,2.82,34006,638,225,413
17031831500,14000US17031831500,"Census Tract 8315, Cook County, Illinois","Census Tract 8315, Cook County, Illinois",il,140,0,ACSSF,7082,17,31,831500,3540,366,530,674,837,1112,1861,2371,2981,3317,3425,3504,2.95,67740,837,189,648
17031831600,14000US17031831600,"Census Tract 8316, Cook County, Illinois","Census Tract 8316, Cook County, Illinois",il,140,0,ACSSF,7083,17,31,831600,7574,430,1049,1495,1786,2714,3478,4367,5357,6260,7006,7464,3.13,58186,1786,281,1505
17031831700,14000US17031831700,"Census Tract 8317, Cook County, Illinois","Census Tract 8317, Cook County, Illinois",il,140,0,ACSSF,7084,17,31,831700,2365,145,350,504,616,818,1193,1591,1846,2164,2324,2333,3.02,72917,606,167,439
17031831800,14000US17031831800,"Census Tract 8318, Cook County, Illinois","Census Tract 8318, Cook County, Illinois",il,140,0,ACSSF,7085,17,31,831800,6418,455,913,1207,1331,2166,3195,4087,4866,5480,5973,6272,2.81,85882,1303,244,1059
17031831900,14000US17031831900,"Census Tract 8319, Cook County, Illinois","Census Tract 8319, Cook County, Illinois",il,140,0,ACSSF,7086,17,31,831900,2818,180,315,432,477,691,1911,2363,2628,2710,2809,2809,2.23,230813,477,0,477
17031832000,14000US17031832000,"Census Tract 8320, Cook County, Illinois","Census Tract 8320, Cook County, Illinois",il,140,0,ACSSF,7087,17,31,832000,1799,73,89,109,135,513,1308,1611,1719,1770,1791,1791,2.17,157308,135,7,128
17031832100,14000US17031832100,"Census Tract 8321, Cook County, Illinois","Census Tract 8321, Cook County, Illinois",il,140,0,ACSSF,7088,17,31,832100,3234,165,170,270,286,1068,2251,2689,3027,3125,3216,3225,1.87,123125,286,46,240
17031832200,14000US17031832200,"Census Tract 8322, Cook County, Illinois","Census Tract 8322, Cook County, Illinois",il,140,0,ACSSF,7089,17,31,832200,3397,370,500,655,732,851,2163,2894,3193,3329,3373,3385,2.29,161250,731,40,691
17031832300,14000US17031832300,"Census Tract 8323, Cook County, Illinois","Census Tract 8323, Cook County, Illinois",il,140,0,ACSSF,7090,17,31,832300,2111,197,297,340,369,510,1329,1766,1901,2032,2068,2089,2.35,140313,369,17,352
17031832400,14000US17031832400,"Census Tract 8324, Cook County, Illinois","Census Tract 8324, Cook County, Illinois",il,140,0,ACSSF,7091,17,31,832400,2926,213,315,398,474,656,1658,2243,2549,2749,2865,2889,2.45,113750,474,68,406
17031832500,14000US17031832500,"Census Tract 8325, Cook County, Illinois","Census Tract 8325, Cook County, Illinois",il,140,0,ACSSF,7092,17,31,832500,3732,214,452,679,725,1449,2249,2626,3027,3320,3585,3681,2.27,173182,725,140,585
17031832600,14000US17031832600,"Census Tract 8326, Cook County, Illinois","Census Tract 8326, Cook County, Illinois",il,140,0,ACSSF,7093,17,31,832600,3728,244,349,493,550,955,2485,2909,3222,3470,3668,3728,2.21,213088,549,23,526
17031832900,14000US17031832900,"Census Tract 8329, Cook County, Illinois","Census Tract 8329, Cook County, Illinois",il,140,0,ACSSF,7094,17,31,832900,2381,134,206,222,222,1039,1812,2005,2066,2224,2308,2348,2.5,156250,222,0,222
17031833000,14000US17031833000,"Census Tract 8330, Cook County, Illinois","Census Tract 8330, Cook County, Illinois",il,140,0,ACSSF,7095,17,31,833000,3567,147,246,292,292,413,1994,2837,3085,3395,3468,3567,1.7,202061,292,0,292
17031833100,14000US17031833100,"Census Tract 8331, Cook County, Illinois","Census Tract 8331, Cook County, Illinois",il,140,0,ACSSF,7096,17,31,833100,7441,584,1016,1142,1224,1312,3550,5469,6340,6884,7076,7418,1.81,172396,1194,67,1127
17031833300,14000US17031833300,"Census Tract 8333, Cook County, Illinois","Census Tract 8333, Cook County, Illinois",il,140,0,ACSSF,7097,17,31,833300,2646,98,120,159,180,1571,1983,2096,2228,2392,2559,2594,3.03,135714,180,0,180
17031833900,14000US17031833900,"Census Tract 8339, Cook County, Illinois","Census Tract 8339, Cook County, Illinois",il,140,0,ACSSF,7098,17,31,833900,2441,161,273,521,692,1018,1339,1690,1963,2220,2325,2401,3.2,34735,692,331,361
17031834000,14000US17031834000,"Census Tract 8340, Cook County, Illinois","Census Tract 8340, Cook County, Illinois",il,140,0,ACSSF,7099,17,31,834000,2956,107,181,505,628,920,1310,1605,2123,2553,2759,2878,2.75,34789,594,213,381
17031834200,14000US17031834200,"Census Tract 8342, Cook County, Illinois","Census Tract 8342, Cook County, Illinois",il,140,0,ACSSF,7100,17,31,834200,4310,283,564,909,1050,1591,1883,2519,3111,3737,3988,4221,2.42,73720,1050,339,711
17031834300,14000US17031834300,"Census Tract 8343, Cook County, Illinois","Census Tract 8343, Cook County, Illinois",il,140,0,ACSSF,7101,17,31,834300,6384,601,833,1009,1348,1984,2721,3332,4183,5233,5781,6213,2.51,62188,1348,286,1062
17031834400,14000US17031834400,"Census Tract 8344, Cook County, Illinois","Census Tract 8344, Cook County, Illinois",il,140,0,ACSSF,7102,17,31,834400,4487,223,691,1067,1276,1747,2280,2984,3574,4063,4344,4446,2.63,56875,1276,493,783
17031834500,14000US17031834500,"Census Tract 8345, Cook County, Illinois","Census Tract 8345, Cook County, Illinois",il,140,0,ACSSF,7103,17,31,834500,1273,140,249,348,415,585,763,928,1035,1205,1226,1266,2.71,34013,415,218,197
17031834600,14000US17031834600,"Census Tract 8346, Cook County, Illinois","Census Tract 8346, Cook County, Illinois",il,140,0,ACSSF,7104,17,31,834600,2535,259,411,591,619,866,1270,1567,1900,2201,2405,2526,2.6,25333,619,453,166
17031834700,14000US17031834700,"Census Tract 8347, Cook County, Illinois","Census Tract 8347, Cook County, Illinois",il,140,0,ACSSF,7105,17,31,834700,1748,128,333,483,550,731,986,1121,1286,1495,1668,1727,3.05,23667,542,377,165
17031834800,14000US17031834800,"Census Tract 8348, Cook County, Illinois","Census Tract 8348, Cook County, Illinois",il,140,0,ACSSF,7106,17,31,834800,1566,122,205,267,331,443,639,755,1064,1261,1442,1515,2.38,35363,324,144,180
17031834900,14000US17031834900,"Census Tract 8349, Cook County, Illinois","Census Tract 8349, Cook County, Illinois",il,140,0,ACSSF,7107,17,31,834900,1859,105,249,358,451,602,778,938,1243,1472,1636,1791,2.42,23207,451,313,138
17031835000,14000US17031835000,"Census Tract 8350, Cook County, Illinois","Census Tract 8350, Cook County, Illinois",il,140,0,ACSSF,7108,17,31,835000,5579,380,808,1237,1538,2276,3147,3830,4359,4937,5229,5443,2.97,32338,1437,633,804
17031835100,14000US17031835100,"Census Tract 8351, Cook County, Illinois","Census Tract 8351, Cook County, Illinois",il,140,0,ACSSF,7109,17,31,835100,5809,465,939,1481,1719,2351,3240,4183,4870,5386,5732,5789,4.3,38623,1719,546,1173
17031835200,14000US17031835200,"Census Tract 8352, Cook County, Illinois","Census Tract 8352, Cook County, Illinois",il,140,0,ACSSF,7110,17,31,835200,1833,134,261,338,398,582,860,1124,1362,1634,1763,1806,2.93,56750,398,95,303
17031835500,14000US17031835500,"Census Tract 8355, Cook County, Illinois","Census Tract 8355, Cook County, Illinois",il,140,0,ACSSF,7111,17,31,835500,1444,34,103,174,181,320,429,568,749,1048,1285,1382,2.04,28750,181,143,38
17031835600,14000US17031835600,"Census Tract 8356, Cook County, Illinois","Census Tract 8356, Cook County, Illinois",il,140,0,ACSSF,7112,17,31,835600,910,47,80,149,170,276,394,464,548,676,830,881,2.65,53250,162,56,106
17031835700,14000US17031835700,"Census Tract 8357, Cook County, Illinois","Census Tract 8357, Cook County, Illinois",il,140,0,ACSSF,7113,17,31,835700,592,17,163,209,267,287,459,544,573,592,592,592,2.93,,267,55,212
17031835800,14000US17031835800,"Census Tract 8358, Cook County, Illinois","Census Tract 8358, Cook County, Illinois",il,140,0,ACSSF,7114,17,31,835800,1707,158,358,532,599,766,997,1275,1398,1606,1662,1707,2.71,36797,599,363,236
17031835900,14000US17031835900,"Census Tract 8359, Cook County, Illinois","Census Tract 8359, Cook County, Illinois",il,140,0,ACSSF,7115,17,31,835900,3170,286,473,608,711,1117,1521,1990,2276,2679,2929,3136,2.14,24688,711,506,205
17031836000,14000US17031836000,"Census Tract 8360, Cook County, Illinois","Census Tract 8360, Cook County, Illinois",il,140,0,ACSSF,7116,17,31,836000,2685,288,536,706,777,1063,1385,1859,2212,2488,2594,2665,2.85,81458,740,211,529
17031836100,14000US17031836100,"Census Tract 8361, Cook County, Illinois","Census Tract 8361, Cook County, Illinois",il,140,0,ACSSF,7117,17,31,836100,2163,266,448,599,704,908,1379,1563,1760,1997,2082,2152,2.91,26982,616,342,274
17031836200,14000US17031836200,"Census Tract 8362, Cook County, Illinois","Census Tract 8362, Cook County, Illinois",il,140,0,ACSSF,7118,17,31,836200,1585,9,25,33,92,1390,1480,1514,1545,1562,1567,1585,2.61,128750,42,1,41
17031836300,14000US17031836300,"Census Tract 8363, Cook County, Illinois","Census Tract 8363, Cook County, Illinois",il,140,0,ACSSF,7119,17,31,836300,1421,92,134,164,218,459,762,919,1034,1170,1349,1407,2.09,91071,218,0,218
17031836400,14000US17031836400,"Census Tract 8364, Cook County, Illinois","Census Tract 8364, Cook County, Illinois",il,140,0,ACSSF,7120,17,31,836400,3308,207,441,723,920,1200,1598,2149,2577,2895,3173,3250,2.05,44722,920,291,629
17031836500,14000US17031836500,"Census Tract 8365, Cook County, Illinois","Census Tract 8365, Cook County, Illinois",il,140,0,ACSSF,7121,17,31,836500,1754,155,255,394,490,789,930,1220,1437,1649,1704,1754,2.66,35956,490,179,311
17031836600,14000US17031836600,"Census Tract 8366, Cook County, Illinois","Census Tract 8366, Cook County, Illinois",il,140,0,ACSSF,7122,17,31,836600,2337,98,239,318,497,746,1226,1469,1816,2049,2197,2312,2.48,55457,466,103,363
17031836700,14000US17031836700,"Census Tract 8367, Cook County, Illinois","Census Tract 8367, Cook County, Illinois",il,140,0,ACSSF,7123,17,31,836700,2252,233,435,619,703,887,1344,1534,1789,2037,2168,2233,2.68,38537,703,292,411
17031836800,14000US17031836800,"Census Tract 8368, Cook County, Illinois","Census Tract 8368, Cook County, Illinois",il,140,0,ACSSF,7124,17,31,836800,2214,134,382,538,613,862,1142,1451,1724,1929,2003,2140,2.33,20625,613,441,172
17031836900,14000US17031836900,"Census Tract 8369, Cook County, Illinois","Census Tract 8369, Cook County, Illinois",il,140,0,ACSSF,7125,17,31,836900,1422,120,251,389,498,677,881,1045,1227,1330,1401,1401,3.13,28125,498,210,288
